Feed_rate_SLPM,Rinse_rate_SLPM,Pad_bar,Pde_bar,pred_R,pred_P,pred_V,obj,Productivity
8.0,1.7544870620091624,3.1605272990053943,0.05,47.11282234191894,99.96469337463378,1.975352349281311,2.9635638195373177,20.933725076402478
6.610064891550046,2.04176818655811,6.4,0.05,80.03480186462403,99.75284828186035,2.68880184173584,3.41281811987505,29.383397108902443
8.0,2.0455306039030163,6.4,0.14836600586002105,53.420316467285154,99.95761085510254,2.4322739672660827,3.1687173753651763,23.736345284191575
5.441634093733396,2.003930923576049,5.131763605667071,0.05,79.9733532333374,99.45260848999024,2.5588243889808653,2.2513681249005004,24.17085700579549
5.319369899916572,2.1,4.034960655246154,0.05,70.4711173248291,99.99495681762696,2.0960867476463316,3.008463565781831,20.820385008804166
4.812425954194898,2.1,6.4,0.05,90.16310256958008,96.85699256896973,2.5442778277397156,0.13965855892189638,24.099626695729977
7.033316386908424,2.1,6.4,0.15,55.174904403686526,99.97741958618164,2.428157925605774,2.9243559878706837,21.553566854993175
4.948379128106473,1.827951941991899,3.3371327145898357,0.05,70.92897560119629,99.61466484069824,1.9689858949184418,2.116933313096694,19.494139132179523
6.341431589418673,1.689105152335628,2.8607545556212797,0.05,55.71677989959717,99.94502105712891,1.9423761796951293,2.756157700458073,19.62414426648909
6.834721158395763,1.9648432099068143,5.009166784782402,0.05,66.56697689056396,99.96455596923828,2.5749178600311278,3.5195918567566804,25.269522910889698
6.5745980466773135,2.1,5.577791829165722,0.08755690082694484,59.91853504180908,99.9647206878662,2.5149713492393495,3.000729388460421,21.880024323106827
6.494036523508138,1.972498061733145,5.069841940212744,0.10798976363558796,59.30563976287842,99.96126968383788,2.4055692028999327,2.953875938833101,21.390854293418442
8.0,1.9180136322915773,4.428487870616723,0.05,55.418777809143066,99.97880592346192,2.2900392746925355,3.477090463776688,24.6243252061469
